FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths
12017,Citrus County,FL,61.0,127662.0,59
27093,Meeker County,MN,54.6,17619.0,23
28041,Greene County,MS,41.6,10966.0,16
45029,Colleton County,SC,54.3,29218.0,78
08051,Gunnison County,CO,72.6,14547.0,6
47173,Union County,TN,40.2,15673.0,16
48035,Bosque County,TX,51.8,14755.0,27
54081,Raleigh County,WV,26.6,58151.0,138
36109,Tompkins County,NY,80.4,87204.0,19
26009,Antrim County,MI,64.0,19206.0,22
20045,Douglas County,KS,63.5,100233.0,28
29135,Moniteau County,MO,41.7,12224.0,11
41021,Gilliam County,OR,49.3,1547.0,3
01075,Lamar County,AL,49.8,10853.0,20
72033,Catano Municipio,PR,73.0,18975.0,0
02050,Bethel Census Area,AK,79.8,11848.0,8
72061,Guaynabo Municipio,PR,93.3,68713.0,0
36121,Wyoming County,NY,55.3,32419.0,17
54073,Pleasants County,WV,16.1,6077.0,13
27063,Jackson County,MN,57.6,7741.0,6
55107,Rusk County,WI,45.9,11295.0,19
26119,Montmorency County,MI,59.4,7948.0,18
38053,McKenzie County,ND,27.6,10242.0,10
22003,Allen Parish,LA,41.6,19893.0,31
12097,Osceola County,FL,79.9,285151.0,81
39097,Madison County,OH,55.5,35669.0,36
05081,Little River County,AR,45.3,9507.0,42
17115,Macon County,IL,59.8,80909.0,76
17149,Pike County,IL,47.5,12055.0,8
48199,Hardin County,TX,44.2,43549.0,118
48297,Live Oak County,TX,47.7,9786.0,18
16081,Teton County,ID,71.6,9252.0,3
31131,Otoe County,NE,62.8,12169.0,3
13193,Macon County,GA,23.6,10551.0,19
13159,Jasper County,GA,20.9,10924.0,27
17123,Marshall County,IL,63.0,9119.0,8
13009,Baldwin County,GA,17.1,36602.0,88
36051,Livingston County,NY,62.8,51865.0,20
05069,Jefferson County,AR,47.1,52303.0,69
21151,Madison County,KY,52.0,73793.0,109
18135,Randolph County,IN,52.4,19105.0,31
12123,Taylor County,FL,45.0,17310.0,6
18167,Vigo County,IN,56.2,85233.0,79
27099,Mower County,MN,69.5,30015.0,18
45069,Marlboro County,SC,47.4,20934.0,33
17097,Lake County,IL,82.1,530369.0,188
22111,Union Parish,LA,51.2,17352.0,31
46125,Turner County,SD,61.4,6340.0,8
72105,Naranjito Municipio,PR,81.2,22444.0,0
08035,Douglas County,CO,79.7,262787.0,112
05101,Newton County,AR,37.4,6257.0,13
09003,Hartford County,CT,81.0,705457.0,341
51199,York County,VA,64.8,52230.0,50
53025,Grant County,WA,67.9,69076.0,100
47117,Marshall County,TN,49.3,26435.0,34
08025,Crowley County,CO,21.9,5369.0,13
37045,Cleveland County,NC,55.0,76504.0,99
51185,Tazewell County,VA,46.6,32756.0,65
37181,Vance County,NC,62.9,34092.0,23
47083,Houston County,TN,47.6,6469.0,13
19157,Poweshiek County,IA,64.7,14884.0,13
36067,Onondaga County,NY,79.7,363436.0,188
17039,De Witt County,IL,59.1,12346.0,8
17203,Woodford County,IL,62.8,29255.0,32
20047,Edwards County,KS,55.2,2145.0,1
29211,Sullivan County,MO,49.8,4725.0,1
27021,Cass County,MN,61.4,23586.0,29
40123,Pontotoc County,OK,59.0,29074.0,53
20055,Finney County,KS,53.3,25471.0,22
18047,Franklin County,IN,43.5,17514.0,9
19187,Webster County,IA,65.1,28151.0,35
72001,Adjuntas Municipio,PR,75.7,14249.0,0
20005,Atchison County,KS,50.1,12413.0,13
72055,Guanica Municipio,PR,71.5,12624.0,0
56039,Teton County,WY,95.4,19264.0,5
18133,Putnam County,IN,47.5,30312.0,24
48163,Frio County,TX,64.2,15583.0,35
51167,Russell County,VA,52.0,21612.0,36
21071,Floyd County,KY,64.8,27781.0,88
26033,Chippewa County,MI,74.8,30704.0,29
13147,Hart County,GA,34.0,20783.0,23
01023,Choctaw County,AL,72.8,10109.0,5
42107,Schuylkill County,PA,62.4,113561.0,134
17075,Iroquois County,IL,56.6,21252.0,22
18145,Shelby County,IN,65.7,34623.0,39
56031,Platte County,WY,46.1,6691.0,18
20171,Scott County,KS,55.3,3556.0,9
51680,Lynchburg city,VA,36.0,66239.0,72
21107,Hopkins County,KY,58.2,34558.0,87
51133,Northumberland County,VA,59.8,10340.0,20
48271,Kinney County,TX,54.0,2964.0,4
13253,Seminole County,GA,21.3,6406.0,8
13013,Barrow County,GA,25.0,61820.0,83
31069,Garden County,NE,51.6,1485.0,0
16045,Gem County,ID,46.0,13979.0,36
08023,Costilla County,CO,66.2,3146.0,11
06111,Ventura County,CA,77.1,655095.0,415
01091,Marengo County,AL,61.7,14616.0,38
17113,McLean County,IL,68.3,135072.0,72
05127,Scott County,AR,54.6,7919.0,17
20139,Osage County,KS,58.0,12260.0,19
13143,Haralson County,GA,19.6,22637.0,51
45079,Richland County,SC,66.2,326835.0,285
38039,Griggs County,ND,53.8,1761.0,0
46037,Day County,SD,71.9,4211.0,2
47041,DeKalb County,TN,47.3,16088.0,28
01111,Randolph County,AL,38.7,17925.0,27
45067,Marion County,SC,54.4,23752.0,45
20093,Kearny County,KS,64.3,2734.0,6
55021,Columbia County,WI,72.7,45433.0,33
19019,Buchanan County,IA,64.0,15684.0,12
26149,St. Joseph County,MI,52.7,46253.0,48
42117,Tioga County,PA,47.4,32510.0,56
27133,Rock County,MN,61.8,6990.0,14
22043,Grant Parish,LA,48.0,17699.0,27
48377,Presidio County,TX,99.9,4905.0,4
45045,Greenville County,SC,61.0,403569.0,648
26125,Oakland County,MI,73.2,997704.0,796
17163,St. Clair County,IL,69.5,199137.0,151
20155,Reno County,KS,57.0,48216.0,34
21011,Bath County,KY,62.0,9305.0,17
38095,Towner County,ND,52.9,1715.0,0
18099,Marshall County,IN,51.7,34705.0,43
17025,Clay County,IL,45.5,10200.0,13
21105,Hickman County,KY,40.6,3577.0,14
51670,Hopewell city,VA,38.0,16678.0,42
17079,Jasper County,IL,50.3,7381.0,4
19009,Audubon County,IA,67.3,4334.0,8
48129,Donley County,TX,38.1,2643.0,5
48413,Schleicher County,TX,49.2,2126.0,3
38079,Rolette County,ND,73.2,9401.0,8
48425,Somervell County,TX,50.9,7124.0,13
17093,Kendall County,IL,75.3,92730.0,33
30093,Silver Bow County,MT,67.5,27845.0,27
46121,Todd County,SD,74.3,5935.0,9
13025,Brantley County,GA,16.7,14683.0,59
34039,Union County,NJ,75.6,426483.0,291
48385,Real County,TX,54.5,2885.0,8
16049,Idaho County,ID,34.1,13446.0,22
08057,Jackson County,CO,48.7,1159.0,0
19127,Marshall County,IA,74.2,29419.0,21
01083,Limestone County,AL,41.8,76842.0,85
19085,Harrison County,IA,59.4,10830.0,10
20167,Russell County,KS,49.6,5367.0,6
12057,Hillsborough County,FL,67.6,1146730.0,328
37035,Catawba County,NC,60.7,124631.0,164
23029,Washington County,ME,77.5,25458.0,16
40083,Logan County,OK,38.5,37172.0,87
46127,Union County,SD,58.4,12054.0,7
48185,Grimes County,TX,57.9,22498.0,46
51115,Mathews County,VA,65.3,7455.0,13
12081,Manatee County,FL,66.7,330760.0,94
27017,Carlton County,MN,70.8,27883.0,25
41069,Wheeler County,OR,58.9,1147.0,0
28163,Yazoo County,MS,53.2,23542.0,30
02275,Wrangell City and Borough,AK,64.9,2009.0,1
06011,Colusa County,CA,68.3,15706.0,9
17121,Marion County,IL,52.2,28576.0,40
37131,Northampton County,NC,51.6,16132.0,38
47139,Polk County,TN,47.7,13617.0,11
21035,Calloway County,KY,48.5,32013.0,26
05133,Sevier County,AR,53.8,12141.0,36
55135,Waupaca County,WI,59.9,40690.0,38
06035,Lassen County,CA,41.1,25291.0,36
32001,Churchill County,NV,55.2,19211.0,32
56033,Sheridan County,WY,56.8,24047.0,30
55011,Buffalo County,WI,55.5,10366.0,1
37099,Jackson County,NC,55.4,36721.0,24
40007,Beaver County,OK,37.3,3920.0,3
38045,LaMoure County,ND,55.7,3173.0,0
39043,Erie County,OH,65.9,59282.0,62
27079,Le Sueur County,MN,54.0,21982.0,13
01073,Jefferson County,AL,64.0,508723.0,630
51155,Pulaski County,VA,48.1,28087.0,43
31085,Hayes County,NE,28.9,706.0,0
31057,Dundy County,NE,40.8,1387.0,0
37125,Moore County,NC,64.0,79328.0,80
48029,Bexar County,TX,76.2,1497114.0,2376
48105,Crockett County,TX,54.2,2604.0,1
45035,Dorchester County,SC,59.1,123489.0,203
40085,Love County,OK,49.5,7790.0,18
72119,Rio Grande Municipio,PR,71.5,39413.0,0
17049,Effingham County,IL,57.0,25870.0,38
40133,Seminole County,OK,60.1,18311.0,66
12083,Marion County,FL,62.3,298065.0,193
21201,Robertson County,KY,42.5,1676.0,3
06055,Napa County,CA,80.0,109947.0,34
72007,Aguas Buenas Municipio,PR,74.6,20364.0,0
48201,Harris County,TX,71.5,3467445.0,4454
38081,Sargent County,ND,67.8,3056.0,3
13011,Banks County,GA,18.2,14968.0,31
55031,Douglas County,WI,47.2,34706.0,26
16007,Bear Lake County,ID,55.4,4478.0,12
16031,Cassia County,ID,48.0,16443.0,18
13123,Gilmer County,GA,16.8,25438.0,63
31133,Pawnee County,NE,50.6,2048.0,0
01115,St. Clair County,AL,44.6,69336.0,135
27077,Lake of the Woods County,MN,61.4,3046.0,4
05085,Lonoke County,AR,53.8,54692.0,71
12091,Okaloosa County,FL,67.1,163900.0,40
24023,Garrett County,MD,53.7,23685.0,25
26053,Gogebic County,MI,72.7,11633.0,8
20185,Stafford County,KS,53.0,3188.0,10
47033,Crockett County,TN,55.4,10908.0,17
21223,Trimble County,KY,47.9,6628.0,18
55001,Adams County,WI,59.4,17372.0,21
40059,Harper County,OK,52.7,2745.0,6
39099,Mahoning County,OH,62.4,183211.0,242
39017,Butler County,OH,62.6,293993.0,291
29065,Dent County,MO,35.9,12119.0,26
19131,Mitchell County,IA,57.0,8077.0,3
51163,Rockbridge County,VA,51.8,18703.0,30
13279,Toombs County,GA,27.7,19778.0,72
26159,Van Buren County,MI,64.2,58196.0,87
12109,St. Johns County,FL,76.3,207481.0,23
12103,Pinellas County,FL,68.9,819951.0,220
18181,White County,IN,63.5,18501.0,16
55109,St. Croix County,WI,55.2,68499.0,44
48359,Oldham County,TX,40.2,1618.0,2
12129,Wakulla County,FL,50.2,26751.0,4
37031,Carteret County,NC,61.8,57537.0,39
48405,San Augustine County,TX,45.5,6634.0,8
35025,Lea County,NM,51.8,49929.0,132
05045,Faulkner County,AR,53.2,97276.0,78
17147,Piatt County,IL,64.7,12738.0,0
13217,Newton County,GA,22.6,82882.0,167
24025,Harford County,MD,76.1,198836.0,131
48505,Zapata County,TX,74.3,9491.0,20
20173,Sedgwick County,KS,58.6,384853.0,379
26075,Jackson County,MI,59.3,124689.0,144
33013,Merrimack County,NH,74.7,122788.0,43
48329,Midland County,TX,52.4,126328.0,138
53021,Franklin County,WA,63.1,64719.0,82
21081,Grant County,KY,57.2,18496.0,24
47183,Weakley County,TN,42.3,26917.0,31
17193,White County,IL,57.0,10534.0,8
30003,Big Horn County,MT,99.9,8853.0,12
05077,Lee County,AR,36.6,7226.0,18
19035,Cherokee County,IA,61.9,8806.0,12
26093,Livingston County,MI,67.4,151981.0,138
48211,Hemphill County,TX,53.0,2666.0,1
30037,Golden Valley County,MT,51.6,645.0,3
28155,Webster County,MS,56.9,7410.0,18
53053,Pierce County,WA,70.3,694527.0,410
55073,Marathon County,WI,66.6,104968.0,110
30055,McCone County,MT,21.1,1313.0,3
49043,Summit County,UT,93.9,32042.0,10
31171,Thomas County,NE,29.0,559.0,0
18053,Grant County,IN,47.6,52149.0,83
21063,Elliott County,KY,38.2,6183.0,8
12049,Hardee County,FL,49.2,20079.0,16
40125,Pottawatomie County,OK,54.1,55626.0,117
01017,Chambers County,AL,35.0,26341.0,32
17179,Tazewell County,IL,66.5,102098.0,111
72083,Las Marias Municipio,PR,87.9,6505.0,0
42021,Cambria County,PA,59.6,105298.0,169
28107,Panola County,MS,53.9,25773.0,41
30001,Beaverhead County,MT,58.6,7812.0,14
39145,Scioto County,OH,55.8,59037.0,94
49037,San Juan County,UT,68.4,10822.0,7
37023,Burke County,NC,50.1,73860.0,108
47161,Stewart County,TN,47.6,10875.0,11
48103,Crane County,TX,42.8,3410.0,7
72121,Sabana Grande Municipio,PR,84.9,17818.0,0
21127,Lawrence County,KY,53.3,11681.0,24
53075,Whitman County,WA,47.3,42587.0,37
08107,Routt County,CO,78.6,21087.0,5
25025,Suffolk County,MA,75.1,672370.0,195
08087,Morgan County,CO,55.0,21551.0,34
13175,Laurens County,GA,31.6,35914.0,96
47149,Rutherford County,TN,60.2,250782.0,203
19003,Adams County,IA,62.6,2848.0,4
47005,Benton County,TN,49.7,12951.0,20
72107,Orocovis Municipio,PR,82.2,16594.0,0
29187,St. Francois County,MO,48.7,53088.0,78
48435,Sutton County,TX,51.4,2886.0,3
28141,Tishomingo County,MS,44.5,15220.0,29
48021,Bastrop County,TX,63.8,66216.0,106
54063,Monroe County,WV,35.9,10695.0,15
36045,Jefferson County,NY,79.9,83485.0,43
21161,Mason County,KY,57.9,13123.0,46
50019,Orleans County,VT,62.4,21804.0,19
20175,Seward County,KS,55.9,14596.0,19
38101,Ward County,ND,52.1,51571.0,41
46047,Fall River County,SD,68.5,5586.0,9
20187,Stanton County,KS,60.4,1446.0,0
53029,Island County,WA,70.5,69766.0,23
21181,Nicholas County,KY,61.4,5510.0,18
09005,Litchfield County,CT,80.3,147960.0,60
48313,Madison County,TX,45.8,11250.0,20
19161,Sac County,IA,62.6,7509.0,8
37191,Wayne County,NC,58.2,94031.0,84
72093,Maricao Municipio,PR,69.9,4456.0,0
51165,Rockingham County,VA,49.8,64120.0,77
36053,Madison County,NY,65.3,57487.0,24
47019,Carter County,TN,43.9,46201.0,75
51143,Pittsylvania County,VA,46.9,49230.0,66
48073,Cherokee County,TX,45.8,39319.0,105
48159,Franklin County,TX,42.4,8243.0,13
31023,Butler County,NE,58.1,6173.0,0
13233,Polk County,GA,20.3,31800.0,85
31037,Colfax County,NE,56.1,7546.0,1
31035,Clay County,NE,49.8,4661.0,0
35039,Rio Arriba County,NM,83.9,29944.0,22
19175,Union County,IA,58.6,9514.0,10
42023,Cameron County,PA,61.0,3661.0,6
26115,Monroe County,MI,62.9,118767.0,126
18119,Owen County,IN,48.2,16487.0,24
29003,Andrew County,MO,42.2,13653.0,7
38029,Emmons County,ND,38.6,2608.0,4
04027,Yuma County,AZ,73.5,160218.0,138
51051,Dickenson County,VA,51.1,11517.0,16
35041,Roosevelt County,NM,42.7,13995.0,21
13245,Richmond County,GA,43.3,156465.0,304
47157,Shelby County,TN,61.4,704412.0,856
54045,Logan County,WV,36.4,25443.0,70
20041,Dickinson County,KS,61.3,14180.0,22
38021,Dickey County,ND,61.0,3681.0,4
27025,Chisago County,MN,63.9,43741.0,33
20011,Bourbon County,KS,43.6,10824.0,20
26015,Barry County,MI,55.0,48068.0,57
12089,Nassau County,FL,64.4,71160.0,15
51171,Shenandoah County,VA,55.5,34452.0,57
27069,Kittson County,MN,66.7,3351.0,2
29063,DeKalb County,MO,30.8,10404.0,7
30083,Richland County,MT,47.4,8107.0,10
35059,Union County,NM,49.9,3299.0,3
27141,Sherburne County,MN,51.3,71767.0,54
12107,Putnam County,FL,46.6,58753.0,33
13117,Forsyth County,GA,28.3,178574.0,133
36105,Sullivan County,NY,66.0,59574.0,31
12115,Sarasota County,FL,73.8,372818.0,102
29227,Worth County,MO,46.1,1619.0,1
23019,Penobscot County,ME,75.2,124749.0,119
24001,Allegany County,MD,59.0,58261.0,70
40023,Choctaw County,OK,41.4,11125.0,37
12035,Flagler County,FL,68.2,95954.0,22
72005,Aguadilla Municipio,PR,81.7,41251.0,0
22097,St. Landry Parish,LA,48.2,60364.0,107
20043,Doniphan County,KS,53.8,6008.0,7
20009,Barton County,KS,49.7,19708.0,18
47099,Lawrence County,TN,43.5,33151.0,47
18159,Tipton County,IN,51.2,12064.0,24
48343,Morris County,TX,49.0,9531.0,30
13155,Irwin County,GA,16.8,7458.0,15
19031,Cedar County,IA,66.7,14538.0,4
21021,Boyle County,KY,62.0,24093.0,59
22037,East Feliciana Parish,LA,43.5,15710.0,39
29121,Macon County,MO,46.8,11637.0,6
48429,Stephens County,TX,42.8,7309.0,13
13059,Clarke County,GA,27.2,106329.0,67
13285,Troup County,GA,27.5,52959.0,125
30051,Liberty County,MT,38.6,1864.0,1
16027,Canyon County,ID,53.0,165731.0,299
31185,York County,NE,60.1,10502.0,2
06069,San Benito County,CA,70.1,46822.0,21
12117,Seminole County,FL,66.5,373628.0,86
05067,Jackson County,AR,42.4,13358.0,13
12085,Martin County,FL,68.2,134916.0,51
24013,Carroll County,MD,79.1,132087.0,83
36001,Albany County,NY,77.9,249741.0,81
40077,Latimer County,OK,38.5,7881.0,14
54047,McDowell County,WV,28.6,14027.0,33
47087,Jackson County,TN,37.6,9689.0,6
48117,Deaf Smith County,TX,52.6,12826.0,23
19103,Johnson County,IA,76.4,121138.0,32
17051,Fayette County,IL,40.4,16898.0,18
17073,Henry County,IL,65.8,38104.0,25
21089,Greenup County,KY,58.0,27596.0,70
21005,Anderson County,KY,62.3,17402.0,36
13191,McIntosh County,GA,41.6,12111.0,17
55139,Winnebago County,WI,65.9,136902.0,82
27041,Douglas County,MN,63.7,29943.0,32
22087,St. Bernard Parish,LA,56.5,34744.0,52
53057,Skagit County,WA,73.4,101425.0,73
40127,Pushmataha County,OK,41.2,8668.0,26
55029,Door County,WI,83.4,23171.0,16
18027,Daviess County,IN,42.4,23504.0,21
40055,Greer County,OK,40.6,4579.0,8
72067,Hormigueros Municipio,PR,83.3,12735.0,0
21221,Trigg County,KY,53.7,11548.0,17
19143,Osceola County,IA,53.9,4579.0,4
46081,Lawrence County,SD,59.6,21319.0,21
21015,Boone County,KY,70.1,99065.0,136
26083,Keweenaw County,MI,63.5,1813.0,6
08091,Ouray County,CO,67.4,4196.0,3
17161,Rock Island County,IL,67.2,110321.0,91
29021,Buchanan County,MO,43.2,67817.0,51
25005,Bristol County,MA,69.2,449241.0,345
36041,Hamilton County,NY,89.1,3813.0,1
48251,Johnson County,TX,53.2,130222.0,257
40035,Craig County,OK,59.8,11113.0,22
26095,Luce County,MI,48.6,5226.0,4
48225,Houston County,TX,46.9,18428.0,45
45083,Spartanburg County,SC,49.6,245973.0,530
21051,Clay County,KY,49.4,15715.0,38
46123,Tripp County,SD,53.7,4159.0,4
20205,Wilson County,KS,50.8,6480.0,18
40089,McCurtain County,OK,42.7,24563.0,65
51101,King William County,VA,59.3,13236.0,17
16005,Bannock County,ID,58.5,65104.0,107
31009,Blaine County,NE,29.0,379.0,0
16009,Benewah County,ID,57.8,7245.0,22
01131,Wilcox County,AL,59.5,7954.0,13
36101,Steuben County,NY,65.2,75107.0,53
18041,Fayette County,IN,45.3,18107.0,38
17151,Pope County,IL,34.2,3677.0,3
18033,DeKalb County,IN,50.1,33023.0,29
72153,Yauco Municipio,PR,82.8,27554.0,0
37021,Buncombe County,NC,69.7,213777.0,145
36065,Oneida County,NY,68.1,179973.0,165
27109,Olmsted County,MN,83.6,119603.0,40
05099,Nevada County,AR,49.2,6367.0,17
21031,Butler County,KY,51.4,9959.0,17
17095,Knox County,IL,64.9,39785.0,45
13079,Crawford County,GA,23.2,9899.0,29
51059,Fairfax County,VA,83.4,880707.0,228
37121,Mitchell County,NC,53.8,12229.0,6
21143,Lyon County,KY,62.3,7030.0,13
42103,Pike County,PA,57.7,46099.0,22
48031,Blanco County,TX,57.9,9811.0,10
42101,Philadelphia County,PA,71.6,1241890.0,982
39089,Licking County,OH,61.6,136224.0,154
48257,Kaufman County,TX,59.9,98148.0,223
37133,Onslow County,NC,69.3,149343.0,140
21199,Pulaski County,KY,51.9,50495.0,111
51580,Covington city,VA,41.0,4388.0,7
48397,Rockwall County,TX,66.7,76974.0,98
42001,Adams County,PA,57.1,82612.0,96
28123,Scott County,MS,58.8,20613.0,29
72019,Barranquitas Municipio,PR,73.7,22753.0,0
37083,Halifax County,NC,58.9,39391.0,47
54107,Wood County,WV,48.4,66061.0,134
45051,Horry County,SC,61.2,291882.0,379
46073,Jerauld County,SD,60.0,1539.0,1
19023,Butler County,IA,66.1,11229.0,13
27139,Scott County,MN,77.6,108655.0,74
13087,Decatur County,GA,49.6,19996.0,43
48327,Menard County,TX,58.4,1752.0,4
30099,Teton County,MT,49.0,4650.0,13
20079,Harvey County,KS,52.2,26160.0,30
26019,Benzie County,MI,73.9,14621.0,14
39003,Allen County,OH,49.6,78859.0,119
18081,Johnson County,IN,66.9,119315.0,105
53033,King County,WA,84.6,1801166.0,674
06003,Alpine County,CA,0.0,929.0,0
05029,Conway County,AR,59.6,16141.0,16
04005,Coconino County,AZ,80.4,114726.0,73
22115,Vernon Parish,LA,61.3,35749.0,68
21219,Todd County,KY,50.4,9037.0,11
48307,McCulloch County,TX,44.8,6217.0,23
48463,Uvalde County,TX,62.5,19571.0,56
31177,Washington County,NE,62.8,15723.0,4
37075,Graham County,NC,56.1,6767.0,16
54085,Ritchie County,WV,23.7,7679.0,12
46055,Haakon County,SD,50.3,1456.0,1
21189,Owsley County,KY,52.9,3413.0,11
18091,LaPorte County,IN,63.2,86579.0,65
51760,Richmond city,VA,47.8,190750.0,174
28121,Rankin County,MS,58.3,119874.0,140
48071,Chambers County,TX,54.4,31657.0,37
13243,Randolph County,GA,22.5,5401.0,11
48119,Delta County,TX,41.8,4080.0,12
48465,Val Verde County,TX,73.3,35108.0,60
13145,Harris County,GA,26.0,27721.0,47
55105,Rock County,WI,76.9,125952.0,87
27057,Hubbard County,MN,53.5,16929.0,9
45023,Chester County,SC,51.6,25033.0,55
13227,Pickens County,GA,18.8,26138.0,51
51147,Prince Edward County,VA,35.0,19154.0,25
30045,Judith Basin County,MT,45.4,1613.0,0
48331,Milam County,TX,51.9,18925.0,51
30077,Powell County,MT,48.8,5888.0,15
37091,Hertford County,NC,50.8,19299.0,12
01109,Pike County,AL,44.9,26819.0,37
27127,Redwood County,MN,62.3,11389.0,18
17007,Boone County,IL,67.3,40407.0,13
37095,Hyde County,NC,68.4,4098.0,4
19163,Scott County,IA,67.0,132169.0,85
40071,Kay County,OK,49.1,32688.0,86
47013,Campbell County,TN,49.2,31754.0,33
21103,Henry County,KY,61.2,12384.0,25
48427,Starr County,TX,85.5,43537.0,61
12131,Walton County,FL,54.1,58987.0,8
72097,Mayaguez Municipio,PR,81.5,58702.0,0
22101,St. Mary Parish,LA,52.4,37551.0,106
19025,Calhoun County,IA,68.5,7606.0,8
42013,Blair County,PA,55.3,97209.0,132
37013,Beaufort County,NC,60.9,37669.0,51
39005,Ashland County,OH,49.4,41579.0,68
51077,Grayson County,VA,45.2,12990.0,21
13119,Franklin County,GA,18.9,18249.0,40
13023,Bleckley County,GA,14.3,10302.0,36
08017,Cheyenne County,CO,40.2,1367.0,2
13205,Mitchell County,GA,27.2,16956.0,27
06059,Orange County,CA,76.4,2486016.0,1804
48473,Waller County,TX,46.0,41921.0,45
21205,Rowan County,KY,55.4,19690.0,24
22045,Iberia Parish,LA,53.9,51945.0,81
18177,Wayne County,IN,55.5,51411.0,76
38059,Morton County,ND,50.0,24114.0,32
27171,Wright County,MN,62.7,100015.0,101
23003,Aroostook County,ME,73.4,54809.0,45
08013,Boulder County,CO,80.8,264962.0,64
47017,Carroll County,TN,55.2,21798.0,28
04017,Navajo County,AZ,76.1,81804.0,185
37071,Gaston County,NC,56.1,174276.0,255
47125,Montgomery County,TN,68.7,153054.0,139
42095,Northampton County,PA,65.7,245070.0,172
01019,Cherokee County,AL,35.4,21249.0,25
39069,Henry County,OH,61.6,20758.0,17
47055,Giles County,TN,44.2,23330.0,30
51735,Poquoson city,VA,52.8,9524.0,7
19015,Boone County,IA,69.8,20698.0,9
25023,Plymouth County,MA,73.7,410745.0,221
48177,Gonzales County,TX,58.9,15272.0,34
33017,Strafford County,NH,66.1,106852.0,63
39025,Clermont County,OH,63.0,159541.0,154
42009,Bedford County,PA,42.4,38720.0,62
30009,Carbon County,MT,52.2,8905.0,11
41009,Columbia County,OR,67.0,41479.0,34
18021,Clay County,IN,65.0,20232.0,18
48487,Wilbarger County,TX,59.9,9948.0,16
28065,Jefferson Davis County,MS,47.8,8919.0,12
29075,Gentry County,MO,51.2,4924.0,7
26017,Bay County,MI,63.5,82568.0,136
29139,Montgomery County,MO,56.3,9020.0,12
41055,Sherman County,OR,65.3,1443.0,3
21043,Carter County,KY,54.4,20830.0,45
08031,Denver County,CO,79.4,588586.0,308
21123,Larue County,KY,49.9,11129.0,37
26135,Oscoda County,MI,48.6,6646.0,23
29217,Vernon County,MO,40.8,15714.0,34
01117,Shelby County,AL,40.0,167202.0,154
28015,Carroll County,MS,44.3,8090.0,16
48101,Cottle County,TX,40.2,1077.0,2
17133,Monroe County,IL,67.4,27007.0,22
30021,Dawson County,MT,44.6,6772.0,21
20183,Smith County,KS,51.3,2841.0,1
48411,San Saba County,TX,41.7,4841.0,9
47153,Sequatchie County,TN,39.1,11925.0,11
29201,Scott County,MO,51.9,29099.0,44
36029,Erie County,NY,74.5,733429.0,447
17083,Jersey County,IL,61.6,17324.0,9
13169,Jones County,GA,30.7,22203.0,55
18137,Ripley County,IN,55.5,21705.0,31
21039,Carlisle County,KY,48.5,3663.0,9
27101,Murray County,MN,61.2,6437.0,3
27043,Faribault County,MN,65.1,10649.0,15
27083,Lyon County,MN,65.8,18920.0,17
13065,Clinch County,GA,41.4,4958.0,12
18175,Washington County,IN,46.9,21578.0,28
23021,Piscataquis County,ME,66.3,13973.0,12
20017,Chase County,KS,50.2,2126.0,1
45003,Aiken County,SC,52.2,134333.0,149
39169,Wayne County,OH,52.3,87730.0,108
47105,Loudon County,TN,71.7,43729.0,37
33003,Carroll County,NH,75.2,41415.0,16
72041,Cidra Municipio,PR,76.9,31437.0,0
48183,Gregg County,TX,52.6,92074.0,271
40097,Mayes County,OK,49.3,31548.0,88
01127,Walker County,AL,54.3,49388.0,125
08079,Mineral County,CO,87.0,661.0,0
12043,Glades County,FL,35.1,11823.0,4
18143,Scott County,IN,50.6,18508.0,30
31149,Rock County,NE,40.7,1068.0,0
18095,Madison County,IN,58.9,101872.0,129
26047,Emmet County,MI,79.9,27161.0,16
22007,Assumption Parish,LA,48.1,17256.0,23
20189,Stevens County,KS,43.4,3944.0,6
42097,Northumberland County,PA,61.8,73081.0,102
39015,Brown County,OH,46.6,33493.0,69
34031,Passaic County,NJ,75.9,382808.0,344
13017,Ben Hill County,GA,17.1,12605.0,34
35006,Cibola County,NM,75.0,20474.0,43
47061,Grundy County,TN,35.1,10562.0,12
34019,Hunterdon County,NJ,74.9,100659.0,36
12063,Jackson County,FL,48.3,37647.0,8
28127,Simpson County,MS,50.8,20459.0,39
05053,Grant County,AR,51.9,14245.0,19
17143,Peoria County,IL,68.3,136770.0,124
39105,Meigs County,OH,49.4,18084.0,32
20125,Montgomery County,KS,52.3,24261.0,51
48393,Roberts County,TX,37.7,656.0,0
38083,Sheridan County,ND,42.0,1080.0,2
48439,Tarrant County,TX,64.4,1555283.0,2011
05145,White County,AR,50.2,60632.0,99
34037,Sussex County,NJ,67.9,113243.0,81
47111,Macon County,TN,38.0,18577.0,26
46011,Brookings County,SD,54.9,27836.0,4
48007,Aransas County,TX,61.4,19341.0,32
46105,Perkins County,SD,38.1,2271.0,2
13303,Washington County,GA,18.1,15977.0,55
29181,Ripley County,MO,33.8,10260.0,11
37069,Franklin County,NC,55.5,54524.0,21
34033,Salem County,NJ,59.8,49051.0,50
05121,Randolph County,AR,46.4,13691.0,20
01105,Perry County,AL,53.0,7056.0,13
20027,Clay County,KS,65.7,6132.0,4
06021,Glenn County,CA,62.6,20833.0,21
55069,Lincoln County,WI,60.4,22571.0,41
